Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,0.230775,0.247192,0.212996,0.212996,0.212996,5690748
2019-10-29,0.212996,0.222448,0.207978,0.211133,0.211133,2116415
2019-10-30,0.210828,0.213052,0.194018,0.197358,0.197358,1567386
2019-10-31,0.197481,0.207801,0.182728,0.193353,0.193353,3206783
2019-11-01,0.193264,0.197577,0.188973,0.191437,0.191437,1741866
2019-11-02,0.190819,0.200686,0.189141,0.193705,0.193705,1829200
2019-11-03,0.193908,0.255296,0.193583,0.231971,0.231971,9023397
2019-11-04,0.232810,0.244873,0.219043,0.222142,0.222142,7628779
2019-11-05,0.222142,0.228870,0.211291,0.221324,0.221324,4120734
2019-11-06,0.221362,0.228560,0.203317,0.203317,0.203317,2597519
2019-11-07,0.203319,0.223873,0.201857,0.221382,0.221382,3685561
2019-11-08,0.221258,0.221417,0.200442,0.214028,0.214028,3640655
2019-11-09,0.213850,0.221852,0.202562,0.204854,0.204854,3014418
2019-11-10,0.204827,0.208144,0.199743,0.200043,0.200043,1727744
2019-11-11,0.200043,0.203172,0.192841,0.195796,0.195796,1219680
2019-11-12,0.195835,0.196719,0.189538,0.191893,0.191893,826851
2019-11-13,0.192257,0.196549,0.191107,0.194185,0.194185,560315
2019-11-14,0.194162,0.195582,0.183266,0.183531,0.183531,680955
2019-11-15,0.183531,0.186092,0.176050,0.184548,0.184548,1770720
2019-11-16,0.184588,0.190195,0.182865,0.183814,0.183814,1091794
2019-11-17,0.183814,0.185188,0.179628,0.179663,0.179663,665963
2019-11-18,0.179633,0.181126,0.167201,0.169498,0.169498,883453
2019-11-19,0.169854,0.172657,0.155055,0.158752,0.158752,1386325
2019-11-20,0.158752,0.160553,0.146692,0.147809,0.147809,835824
2019-11-21,0.147796,0.148937,0.127641,0.129917,0.129917,1133809
2019-11-22,0.129906,0.132188,0.105590,0.113821,0.113821,1764727
2019-11-23,0.113847,0.129455,0.109006,0.124215,0.124215,1988656
2019-11-24,0.124407,0.141859,0.120621,0.127605,0.127605,3687976
2019-11-25,0.127696,0.127973,0.105265,0.116048,0.116048,2438377
2019-11-26,0.116022,0.117570,0.111411,0.115640,0.115640,932388
2019-11-27,0.114298,0.117221,0.108311,0.113616,0.113616,932780
2019-11-28,0.113644,0.123884,0.112701,0.115736,0.115736,1041995
2019-11-29,0.115743,0.121223,0.114192,0.116502,0.116502,591948
2019-11-30,0.116502,0.118268,0.109254,0.110245,0.110245,402436
2019-12-01,0.110280,0.110280,0.105606,0.107034,0.107034,286943
2019-12-02,0.107034,0.109261,0.104166,0.105110,0.105110,356267
2019-12-03,0.104998,0.105764,0.101054,0.101633,0.101633,634898
2019-12-04,0.101627,0.101735,0.095949,0.097505,0.097505,551078
2019-12-05,0.097505,0.097767,0.091789,0.094348,0.094348,373260
2019-12-06,0.094332,0.099598,0.093664,0.098847,0.098847,540343
2019-12-07,0.098855,0.098855,0.094968,0.094968,0.094968,290738
2019-12-08,0.094968,0.103458,0.093999,0.100894,0.100894,659044
2019-12-09,0.100894,0.106735,0.098786,0.099007,0.099007,665041
2019-12-10,0.099010,0.099097,0.089024,0.091173,0.091173,442703
2019-12-11,0.091181,0.093388,0.088781,0.088781,0.088781,174924
2019-12-12,0.088911,0.089790,0.084499,0.085061,0.085061,330362
